CustomerID;Count;Country;State;City;Zip Code;Lat Long;Latitude;Longitude;Gender;Senior Citizen;Partner;Dependents;Tenure Months;Phone Service;Multiple Lines;Internet Service;Online Security;Online Backup;Device Protection;Tech Support;Streaming TV;Streaming Movies;Contract;Paperless Billing;Payment Method;Monthly Charges;Total Charges;Churn Label;Churn Value;Churn Score;CLTV;Churn Reason
1178-PZGAB;1;United States;California;Sun City;92585;33.739412, -117.173334;33,739412;-117,173334;Female;No;No;No;19;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);22,275;422,015;No;0;78;5586;
2626-VEEWG;1;United States;California;Sun City;92587;33.69887, -117.25071;33,69887;-117,25071;Male;No;Yes;Yes;67;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);21,34;1412,62;No;0;70;4890;
2878-RMWXY;1;United States;California;Temecula;92590;33.475493, -117.219551;33,475493;-117,219551;Male;Yes;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;Yes;Two year;Yes;Credit card (automatic);112,915;8305,33;No;0;66;4680;
1657-DYMBM;1;United States;California;Temecula;92591;33.540604, -117.10909;33,540604;-117,10909;Male;No;Yes;No;53;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);21,89;1221,055;No;0;61;4157;
7311-MQJCH;1;United States;California;Temecula;92592;33.507255, -117.029473;33,507255;-117,029473;Female;No;No;No;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;21,505;109,56;No;0;47;2575;
7375-WMVMT;1;United States;California;Wildomar;92595;33.617108, -117.253349;33,617108;-117,253349;Male;Yes;Yes;No;71;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;Yes;Two year;Yes;Credit card (automatic);105,05;7377,865;No;0;80;6412;
1136-XGEQU;1;United States;California;Winchester;92596;33.657433, -117.04254;33,657433;-117,04254;Female;No;Yes;No;50;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);92,565;4580,84;No;0;43;4625;
2530-FMFXO;1;United States;California;Irvine;92602;33.720359, -117.733655;33,720359;-117,733655;Male;No;Yes;Yes;56;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;113,52;6461,125;No;0;55;4478;
6844-DZKRF;1;United States;California;Irvine;92604;33.688546, -117.788091;33,688546;-117,788091;Male;No;No;No;2;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);55,22;120,175;No;0;59;4697;
5970-GHJAW;1;United States;California;Irvine;92612;33.643095, -117.810896;33,643095;-117,810896;Male;No;Yes;Yes;46;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);21,945;948,64;No;0;75;3574;
8879-XUAHX;1;United States;California;Irvine;92614;33.680302, -117.833296;33,680302;-117,833296;Male;No;Yes;No;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;127,875;9421,225;No;0;47;6124;
3689-MOZGR;1;United States;California;Irvine;92618;33.667145, -117.732135;33,667145;-117,732135;Female;No;No;No;29;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;34,32;1018,82;No;0;39;4761;
4195-PNGZS;1;United States;California;Irvine;92620;33.716136, -117.752574;33,716136;-117,752574;Male;No;Yes;Yes;69;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);26,895;1890,02;No;0;39;5295;
5003-XZWWO;1;United States;California;Capistrano Beach;92624;33.458754, -117.665104;33,458754;-117,665104;Male;No;Yes;No;71;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);92,62;6552,535;No;0;33;4753;
7622-FWGEW;1;United States;California;Costa Mesa;92626;33.678591, -117.905471;33,678591;-117,905471;Male;Yes;Yes;No;56;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);94,215;5306,895;No;0;70;6500;
6922-NCEDI;1;United States;California;Costa Mesa;92627;33.645672, -117.922613;33,645672;-117,922613;Male;No;No;No;56;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;23,32;1362,515;No;0;23;6473;
9891-NQDBD;1;United States;California;Lake Forest;92630;33.644849, -117.684254;33,644849;-117,684254;Female;No;Yes;No;28;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;28,105;739,42;No;0;39;3493;
6131-IUNXN;1;United States;California;Huntington Beach;92646;33.666301, -117.969501;33,666301;-117,969501;Female;No;Yes;Yes;19;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;22,22;420,42;No;0;64;3636;
8548-AWOFC;1;United States;California;Huntington Beach;92647;33.723579, -118.005441;33,723579;-118,005441;Male;No;Yes;No;66;Yes;Yes;DSL;No;No;No;Yes;No;Yes;Month-to-month;No;Electronic check;70,235;4691,06;No;0;72;5956;
9798-DRYDS;1;United States;California;Huntington Beach;92648;33.679659, -118.016195;33,679659;-118,016195;Female;No;Yes;No;17;Yes;Yes;DSL;No;No;Yes;Yes;No;No;One year;Yes;Mailed check;68,145;1177,77;No;0;27;4759;
8532-UEFWH;1;United States;California;Huntington Beach;92649;33.721917, -118.043237;33,721917;-118,043237;Male;No;Yes;Yes;52;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;28,325;1480,435;No;0;21;4676;
6296-DDOOR;1;United States;California;Laguna Beach;92651;33.570023, -117.773669;33,570023;-117,773669;Female;No;No;No;19;Yes;No;DSL;No;Yes;No;No;Yes;No;One year;No;Electronic check;64,02;1149,775;No;0;73;4033;
7951-VRDVK;1;United States;California;Laguna Hills;92653;33.606899, -117.717854;33,606899;-117,717854;Female;No;No;No;36;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;One year;No;Bank transfer (automatic);94,435;3303,905;No;0;64;4898;
4815-YOSUK;1;United States;California;Aliso Viejo;92656;33.571259, -117.731917;33,571259;-117,731917;Male;No;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;One year;Yes;Credit card (automatic);115,39;8291,25;No;0;35;4927;
0380-NEAVX;1;United States;California;Newport Beach;92660;33.634626, -117.874882;33,634626;-117,874882;Male;Yes;No;No;34;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;109,835;3677,465;No;0;71;5626;
4365-MSDYN;1;United States;California;San Clemente;92672;33.429488, -117.609432;33,429488;-117,609432;Male;No;Yes;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);21,505;177,265;No;0;31;4909;
7036-TYDEC;1;United States;California;San Clemente;92673;33.4725, -117.584273;33,4725;-117,584273;Female;No;No;No;69;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;No;Electronic check;114,4;7731,35;No;0;63;5902;
5802-ADBRC;1;United States;California;San Juan Capistrano;92675;33.521447, -117.602555;33,521447;-117,602555;Female;No;Yes;No;50;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;Yes;Mailed check;114,84;5756,19;No;0;26;6100;
8076-FEZKJ;1;United States;California;Silverado;92676;33.782346, -117.635263;33,782346;-117,635263;Male;No;No;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;21,45;248,435;No;0;80;5039;
5197-YPYBZ;1;United States;California;Laguna Niguel;92677;33.529047, -117.701175;33,529047;-117,701175;Female;No;Yes;Yes;12;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);27,775;302,17;No;0;49;2646;
4312-GVYNH;1;United States;California;Westminster;92683;33.752591, -117.993661;33,752591;-117,993661;Female;No;Yes;No;70;No;No phone service;DSL;Yes;No;Yes;Yes;No;Yes;Two year;Yes;Bank transfer (automatic);54,835;3707,22;No;0;26;5460;
8495-LJDFO;1;United States;California;Rancho Santa Margarita;92688;33.624654, -117.611733;33,624654;-117,611733;Female;Yes;No;No;64;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);119,845;7822,43;No;0;26;5780;
0839-JTCUD;1;United States;California;Mission Viejo;92691;33.611945, -117.665867;33,611945;-117,665867;Female;No;Yes;No;66;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);98,89;6554,735;No;0;20;4082;
5494-WOZRZ;1;United States;California;Mission Viejo;92692;33.60693, -117.644253;33,60693;-117,644253;Female;No;Yes;No;71;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);90,2;6599,835;No;0;72;5770;
1302-UHBDD;1;United States;California;Ladera Ranch;92694;33.569186, -117.640055;33,569186;-117,640055;Male;Yes;No;No;20;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;98,945;1813,295;No;0;33;4812;
2234-EOFPT;1;United States;California;Santa Ana;92701;33.748478, -117.858918;33,748478;-117,858918;Male;No;Yes;No;72;Yes;No;DSL;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);87,285;6328,575;No;0;55;4278;
8619-IJNDK;1;United States;California;Santa Ana;92703;33.748635, -117.906125;33,748635;-117,906125;Female;No;Yes;No;71;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Credit card (automatic);70,455;4942,19;No;0;71;4374;
8378-LKJAF;1;United States;California;Santa Ana;92704;33.719869, -117.907063;33,719869;-117,907063;Male;No;Yes;Yes;38;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);111,265;4352,37;No;0;34;3738;
1153-GNOLC;1;United States;California;Santa Ana;92707;33.714829, -117.872941;33,714829;-117,872941;Male;No;No;No;33;No;No phone service;DSL;No;Yes;No;No;Yes;No;One year;Yes;Electronic check;43,01;1439,9;No;0;40;2855;
3298-QEICA;1;United States;California;Fountain Valley;92708;33.712036, -117.950113;33,712036;-117,950113;Female;No;Yes;No;23;No;No phone service;DSL;Yes;No;No;Yes;No;No;Two year;No;Mailed check;38,06;894,795;No;0;73;4445;
0788-DXBFY;1;United States;California;Tustin;92780;33.735802, -117.818805;33,735802;-117,818805;Male;No;Yes;No;58;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check;21,505;1219,68;No;0;72;4801;
3597-YASZG;1;United States;California;Tustin;92782;33.738543, -117.785046;33,738543;-117,785046;Female;Yes;Yes;No;70;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);114,895;8084,285;No;0;27;5004;
3496-LFSZU;1;United States;California;Anaheim;92801;33.844983, -117.952151;33,844983;-117,952151;Male;No;Yes;No;4;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;77,55;323,62;No;0;68;2896;
5242-UOWHD;1;United States;California;Anaheim;92802;33.807864, -117.923782;33,807864;-117,923782;Male;No;Yes;Yes;45;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;22,385;1022,12;No;0;62;4210;
6479-SZPLM;1;United States;California;Anaheim;92805;33.830209, -117.906099;33,830209;-117,906099;Male;No;Yes;Yes;36;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);21,395;829,95;No;0;39;5745;
8097-VBQTZ;1;United States;California;Anaheim;92806;33.83796, -117.870494;33,83796;-117,870494;Male;No;No;No;54;Yes;No;DSL;Yes;Yes;No;Yes;Yes;No;Month-to-month;Yes;Mailed check;76,89;4271,63;No;0;65;6092;
4500-HKANN;1;United States;California;Anaheim;92807;33.848733, -117.788357;33,848733;-117,788357;Male;No;Yes;No;23;Yes;Yes;DSL;No;Yes;No;Yes;No;No;Two year;No;Mailed check;65,67;1555,62;No;0;49;3464;
9917-KWRBE;1;United States;California;Anaheim;92808;33.850452, -117.726668;33,850452;-117,726668;Female;No;Yes;No;41;Yes;Yes;DSL;Yes;Yes;Yes;No;Yes;No;One year;Yes;Credit card (automatic);86,185;3532,32;No;0;44;2894;
3420-ZDBMA;1;United States;California;Brea;92821;33.930199, -117.862898;33,930199;-117,862898;Male;Yes;No;No;5;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;78,595;408,76;No;0;36;5171;
2212-LYASK;1;United States;California;Brea;92823;33.924143, -117.79387;33,924143;-117,79387;Male;No;Yes;No;27;No;No phone service;DSL;No;Yes;Yes;No;No;Yes;One year;Yes;Credit card (automatic);50,435;1371,04;No;0;49;2068;
1393-IMKZG;1;United States;California;Fullerton;92831;33.879983, -117.895482;33,879983;-117,895482;Female;No;No;No;1;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;105,435;105,435;No;0;23;3270;
8069-RHUXK;1;United States;California;Fullerton;92832;33.868316, -117.929029;33,868316;-117,929029;Female;No;Yes;No;67;No;No phone service;DSL;Yes;No;No;Yes;No;No;Two year;No;Credit card (automatic);39,27;2800,27;No;0;25;5655;
3398-GCPMU;1;United States;California;Fullerton;92833;33.877639, -117.961212;33,877639;-117,961212;Female;Yes;Yes;No;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);98,505;7093,735;No;0;25;4993;
2908-WGAXL;1;United States;California;Fullerton;92835;33.902211, -117.914922;33,902211;-117,914922;Female;No;Yes;Yes;56;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);27,445;1615,79;No;0;76;5243;
3378-AJRAO;1;United States;California;Garden Grove;92840;33.787165, -117.931889;33,787165;-117,931889;Male;No;Yes;No;44;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;27,335;1114,96;No;0;58;5331;
1013-QCWAM;1;United States;California;Garden Grove;92841;33.786738, -117.982564;33,786738;-117,982564;Female;Yes;Yes;No;66;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;110,88;7359,825;No;0;32;5469;
6050-FFXES;1;United States;California;Garden Grove;92844;33.766476, -117.969795;33,766476;-117,969795;Female;No;Yes;No;69;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);115,885;7964,715;No;0;34;5268;
0362-RAOQO;1;United States;California;Norco;92860;33.925833, -117.559639;33,925833;-117,559639;Female;No;No;No;40;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);21,615;913,275;No;0;75;3878;
9554-DFKIC;1;United States;California;Villa Park;92861;33.817473, -117.810462;33,817473;-117,810462;Male;No;Yes;Yes;30;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);59,895;1747,57;No;0;38;2613;
5527-ACHSO;1;United States;California;Orange;92865;33.828779, -117.848299;33,828779;-117,848299;Female;No;No;No;11;Yes;No;DSL;No;No;No;Yes;Yes;Yes;Month-to-month;No;Mailed check;77,55;912,23;No;0;75;5541;
0829-DDVLK;1;United States;California;Orange;92866;33.784597, -117.844535;33,784597;-117,844535;Female;No;No;No;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);22,11;332,695;No;0;71;4359;
1399-UBQIU;1;United States;California;Orange;92867;33.81859, -117.821288;33,81859;-117,821288;Male;No;No;No;11;Yes;No;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;76,285;783,475;No;0;47;2288;
1813-JLKWR;1;United States;California;Orange;92868;33.787796, -117.875928;33,787796;-117,875928;Female;No;Yes;No;64;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);21,78;1470,315;No;0;31;5384;
0336-PIKEI;1;United States;California;Orange;92869;33.792791, -117.789749;33,792791;-117,789749;Male;Yes;Yes;No;72;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Bank transfer (automatic);81,84;5896,825;No;0;58;5590;
7322-OCWHC;1;United States;California;Placentia;92870;33.881158, -117.854783;33,881158;-117,854783;Male;Yes;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;Two year;Yes;Bank transfer (automatic);102,355;7408,555;No;0;39;4988;
9537-VHDTA;1;United States;California;Corona;92879;33.893823, -117.531446;33,893823;-117,531446;Female;No;No;Yes;1;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Mailed check;56,32;56,32;No;0;51;3699;
4957-TIALW;1;United States;California;Corona;92880;33.918043, -117.617809;33,918043;-117,617809;Female;No;No;No;15;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;One year;No;Credit card (automatic);72,16;1111;No;0;28;2976;
2054-PJOCK;1;United States;California;Corona;92881;33.833686, -117.513063;33,833686;-117,513063;Female;No;No;No;60;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;One year;No;Credit card (automatic);88,605;5331,755;No;0;52;4159;
9150-HEPMB;1;United States;California;Corona;92882;33.819385, -117.600213;33,819385;-117,600213;Male;No;No;No;56;Yes;No;DSL;Yes;No;Yes;No;No;No;One year;No;Mailed check;57,97;3321,67;No;0;63;4753;
9030-QGZNL;1;United States;California;Corona;92883;33.762351, -117.488725;33,762351;-117,488725;Female;No;No;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;22,935;177,815;No;0;23;4249;
3126-WQMGH;1;United States;California;Yorba Linda;92887;33.884073, -117.732197;33,884073;-117,732197;Female;No;Yes;No;49;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);57,365;2842,125;No;0;40;5224;
7176-WRTNX;1;United States;California;Ventura;93004;34.278697, -119.167798;34,278697;-119,167798;Male;No;No;No;70;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);126,445;8482,375;No;0;26;4511;
5732-IKGQH;1;United States;California;Camarillo;93012;34.205504, -118.993111;34,205504;-118,993111;Male;Yes;Yes;No;52;Yes;No;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);114,895;6029,375;No;0;78;5490;
9239-GZHZE;1;United States;California;Carpinteria;93013;34.441398, -119.513163;34,441398;-119,513163;Female;No;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);125,015;8936,62;No;0;79;6469;
7205-BAIAD;1;United States;California;Fillmore;93015;34.408161, -118.865111;34,408161;-118,865111;Female;No;No;No;40;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);22,66;910,03;No;0;27;3091;
